dis_price,discount_percent,maincategory_name,ori_price,ranking,subcategory_name,title
"8,900원",0,식품,"8,900원",23,과일/견과,귤10KG 15KG 쿠폰발행중-불만시무료반품- 한라산농장
"10,880원",1,식품,"10,880원",24,과일/견과,(행사상품)고당도 타이벡밀감_3KG 박스 
"8,810원",2,식품,"8,810원",25,과일/견과,한판딸기 500G/팩
"42,900원",0,식품,"42,900원",26,과일/견과,[산과들에]하루 한줌 견과 원데이프리미엄100낱봉
"12,780원",0,식품,"12,780원",27,과일/견과,유나네농장 노지감귤 10kg 로얄과(S/M과) 200박스한정
"11,900원",0,식품,"11,900원",28,과일/견과,아삭 제철 사과 5kg (21-25과)
"23,390원",2,식품,"23,390원",29,과일/견과,(행사상품)국산_고당도 샤인머스캣_1.5KG 박스 
"19,900원",0,식품,"19,900원",30,과일/견과,[길림양행]K-아몬드 허니버터130g+마늘빵130g+카라멜120g
"9,810원",0,식품,"9,810원",31,과일/견과,제주 달콤 황금향 1.5kg (2개구매시 3.5kg발송)
"10,900원",0,식품,"10,900원",32,과일/견과,감귤나라 10KG 소과(2S)
"33,900원",0,식품,"33,900원",33,과일/견과,만나몰 호주 칼립소 애플 망고 6개
"12,900원",0,식품,"12,900원",34,과일/견과,감귤나라 10KG 로얄과(S~M)
"20,700원",1,식품,"20,700원",35,과일/견과,알큰설향딸기_1KG 박스 
"13,630원",1,식품,"13,630원",36,과일/견과,노지 햇 조생감귤 10kg 소과로얄(2S-S/M)
"12,260원",4,식품,"12,260원",37,과일/견과,썬플러스 고당도 세척사과 2.5kg(10-16과)정품
"42,790원",4,식품,"42,790원",38,과일/견과,청송꿀사과 가정용 흠과10kg(크기혼합)햇부사 미시마
"13,640원",2,식품,"13,640원",39,과일/견과,(행사상품)체리 칠레 _700G 팩 
"10,360원",4,식품,"10,360원",40,과일/견과,썬플러스 고당도 세척사과 2kg(9-12과)가정용
"11,390원",0,식품,"11,390원",41,과일/견과,[산과들에]산과들에  다크초코볼 아몬드 20봉 외 초콜릿 간식
"10,900원",0,식품,"10,900원",42,과일/견과,제주직송 제주 감귤 10kg 로열과 로열소과 (2S~M)
"18,900원",23,식품,"18,900원",36,간편조리/간식,[청정원]소시지 리치부어스트 1.5kg +핫도그 증정
"11,790원",0,식품,"11,790원",37,간편조리/간식,군산맛집 산북동 엄마손칼국수  7인분(바지락 미포함)
"27,900원",12,식품,"27,900원",38,간편조리/간식,[풀무원]얇은피 교자만두 420g 혼합8봉(고기4봉+매콤해물 4봉)
"19,510원",0,식품,"19,510원",39,간편조리/간식,(현대Hmall)[냉동마트]BBQ 통다리 그릴 바베큐 170gX8팩 /훈제치킨/닭다리
"17,900원",14,식품,"17,900원",40,간편조리/간식,[신라면]신라면블랙사발 두부김치 94g  X 16 (박스)
"30,900원",0,식품,"30,900원",41,간편조리/간식,[비비고]비비고 만두(왕교자X2+김치왕교자X2+매운왕교자X2+고기만두X2+김치만두X2)
"8,900원",0,식품,"8,900원",42,간편조리/간식,(현대Hmall)명동칼국수 7인분 세트 생면1.4kg + 진한소스7봉
"8,640원",2,식품,"8,640원",43,간편조리/간식,오븐에 구운 도넛20개 +2개 증정
"18,900원",0,식품,"18,900원",44,간편조리/간식,[비비고]비비고 사골곰탕 500g 18개
"23,900원",20,식품,"23,900원",45,간편조리/간식,[켈로그]콘푸로스트2+아몬드푸레이크2+디스펜서+시리얼볼
"26,900원",0,식품,"26,900원",46,간편조리/간식,홍대맛집  미미네 오리지널 국물떡볶이 6팩
"16,900원",43,식품,"16,900원",47,간편조리/간식,[하림]알찬세트(용가리+너겟+팝콘 2봉+윙+봉+핫도그 3봉)
"11,710원",40,식품,"11,710원",48,간편조리/간식,[밀카]초코 슈프림 360g 1개 바삭한 웨이퍼와 밀크 초콜릿
"4,780원",38,식품,"4,780원",49,간편조리/간식,알앤알 HACCP 구운 커피콩빵 커피 콩빵 20개 R1
"16,550원",6,식품,"16,550원",50,간편조리/간식,동원 샘물 2L 36병[6병 6팩]
"32,900원",10,식품,"32,900원",51,간편조리/간식,[풀무원]풀무원 얇은피꽉찬속 고기만두 4봉+김치만두 4봉
"17,900원",14,식품,"17,900원",52,간편조리/간식,[조청유과]조청유과96g 20개 박스
"19,500원",35,식품,"19,500원",53,간편조리/간식,[진라면]진라면 순한맛 20봉+매운맛20봉
"34,520원",13,식품,"34,520원",54,간편조리/간식,[고래사어묵]고래사 고래사어묵 프리미엄어묵세트 15종
"12,900원",0,식품,"12,900원",55,간편조리/간식,김말이  500gx4
"15,750원",0,식품,"15,750원",56,간편조리/간식,[동원에프앤비]동원 인포켓치즈 10개+10개  총20개/모짜렐라치즈/간식
"11,900원",57,식품,"11,900원",57,간편조리/간식,[참도깨비]청평맛집또뽀끼야 490g(누들3세트) x3봉
"15,000원",0,식품,"15,000원",58,간편조리/간식,[청정원]우리쌀 양송이 크림수프 6개+우리쌀 야채수프 6개
"13,500원",30,식품,"13,500원",59,간편조리/간식,어묵장인 박경도의 어묵탕 X5봉/소스/2세트시 떡볶이
"12,900원",0,식품,"12,900원",60,간편조리/간식,[하림](etv)하림 에어프라이어 순살치킨 480gX2봉
"11,900원",29,식품,"11,900원",61,간편조리/간식,[아워홈]햄야채/새우볶음밥 300g 각5봉 총10봉
"25,100원",6,식품,"25,100원",62,간편조리/간식,(M) 한밀푸드 명가 토종순대국
"35,700원",0,식품,"35,700원",63,간편조리/간식,햇반  210g36개  특가
"15,590원",1,식품,"15,590원",64,간편조리/간식,[+400g추가]하림 치킨너겟2 1kg+1kg
"17,900원",17,식품,"17,900원",37,생수/커피/음료,[웅진]빅토리아  플레인 500ml x 40개입
"22,900원",0,식품,"22,900원",38,생수/커피/음료,[조지아커피]조지아 고티카 라떼 390BTC4X6 1박스
"22,790원",0,식품,"22,790원",39,생수/커피/음료,(행사상품)N 동서식품_맥심모카골드믹스_230T 2760G 
"15,900원",5,식품,"15,900원",40,생수/커피/음료,[아몬드브리즈]아몬드브리즈 뉴트리 플러스 프로틴 190ML 24팩
"16,900원",37,식품,"16,900원",41,생수/커피/음료,[네스카페]네스카페 오리진스 알타리카 40T  3개 + 텀블러 증정
"13,900원",6,식품,"13,900원",42,생수/커피/음료,[매일우유]매일 멸균우유 오리지널 200ML 24팩
"22,900원",8,식품,"22,900원",43,생수/커피/음료,[매일유업]매일두유 검은콩 190ml 48팩
"26,390원",0,식품,"26,390원",44,생수/커피/음료,동서 모카골드 커피믹스 220T+30T/ 맥심
"18,900원",22,식품,"18,900원",45,생수/커피/음료,[베지밀]베지밀 뼈에좋은칼슘 아몬드호두잣 두유 190mlx48팩
"16,900원",5,식품,"16,900원",46,생수/커피/음료,[매일유업]매일 소화가잘되는우유 멸균 190ML 24팩
"19,900원",0,식품,"19,900원",47,생수/커피/음료,[카누]카누 미니  마일드 100T+30T: 행사품~
"17,900원",17,식품,"17,900원",48,생수/커피/음료,[웅진]빅토리아 탄산음료 청포도향 500ml x 40개입
"18,000원",20,식품,"18,000원",49,생수/커피/음료,[서울우유]멸균우유 1000ml x 10입 (1박스)
"19,600원",10,식품,"19,600원",50,생수/커피/음료,[백산수]백산수 2L 24병/생수전문배송
"14,900원",0,식품,"14,900원",51,생수/커피/음료,[맥콜]맥콜 160ml 30캔x2 (총60캔) / 탄산음료
"35,900원",0,식품,"35,900원",52,생수/커피/음료,고소한 연세두유 96팩
"20,500원",1,식품,"20,500원",53,생수/커피/음료,[스파클]스파클 생수 2리터 6병(7팩) - 총42병
"32,900원",8,식품,"32,900원",54,생수/커피/음료,몬스터 에너지 울트라 355ml x 24캔
"11,900원",7,식품,"11,900원",55,생수/커피/음료,[매일우유]바나나는 원래 하얗다 190ML 24팩
"9,900원",29,식품,"9,900원",56,생수/커피/음료,[네슬레]핫쵸코 알뜰팩 1kg+1kg/초콜릿/코코아/핫초코
"31,800원",0,식품,"31,800원",57,생수/커피/음료,[아몬드브리즈]아몬드브리즈 뉴트리플러스 프로틴 190ML 48팩
"19,500원",0,식품,"19,500원",58,생수/커피/음료,[맛있는두유GT]맛있는GT 슈퍼밀크 180ml 24입
"17,900원",18,식품,"17,900원",59,생수/커피/음료,[웅진]탄산수 플레인+청포도 500ml x 40개입 (20페트+20페트)
"42,900원",0,식품,"42,900원",60,생수/커피/음료,[맥심]동서 맥심 커피믹스 400T(모카골드/화이트골드)
"9,900원",5,식품,"9,900원",61,생수/커피/음료,[백산수]농심 백산수 2L x 12병 무료배송
"43,500원",0,식품,"43,500원",62,생수/커피/음료,[맥심]맥심 화이트골드 400T/커피/커피믹스/맥심커피/맥심
"26,500원",20,식품,"26,500원",63,생수/커피/음료,[삼육검은콩두유]검은콩 앤 칼슘 190ml x 60팩
"24,900원",7,식품,"24,900원",64,생수/커피/음료,[아몬드브리즈]아몬드브리즈 언스위트 190ml 48팩
"10,080원",32,식품,"10,080원",42,김치/반찬,[더반찬]더반찬  셀프부대찌개(넉넉한2인분)
"1,360원",2,식품,"1,360원",43,김치/반찬,[행복한콩]씨제이 행복한콩_찌개두부_300g
"34,730원",0,식품,"34,730원",44,김치/반찬,바로푸드 친정김치 친정 배추 김치 10kg
"58,890원",1,식품,"58,890원",45,김치/반찬,[홍진경김치] 포기 10kg
"3,890원",2,식품,"3,890원",46,김치/반찬,홈플러스시그니처_국산콩_두부기획_300gx2_PB
"12,650원",1,식품,"12,650원",47,김치/반찬,율스키친X여수 35년 전통 돌산 갓김치 2kg
"4,900원",0,식품,"4,900원",48,김치/반찬,델리우드/ 골라먹는 수제반찬 100종 /밑반찬/반찬/집
"29,310원",1,식품,"29,310원",49,김치/반찬,[김나운더키친] 김나운 떡갈비 명작 총36장  18팩
"22,900원",0,식품,"22,900원",50,김치/반찬,[CJ고메]고메 함박스테이크 540g (냉동) 3개
"37,200원",6,식품,"37,200원",51,김치/반찬,윤연숙 선생님 정갈한 포기김치 10kg (5kg x 2봉/box)
"38,220원",2,식품,"38,220원",52,김치/반찬,[종가집]총각김치 5kg (비닐)/ 종가집
"43,900원",26,식품,"43,900원",53,김치/반찬,[풀무원]풀무원 사계절 아삭 포기김치 10kg
"6,990원",0,식품,"6,990원",54,김치/반찬,[한성기업]한성_프리미엄김밥세트_440g
"19,900원",0,식품,"19,900원",55,김치/반찬,가정식 생포기김치5Kg /해썹인증/발송당일버무려요
"12,780원",0,식품,"12,780원",56,김치/반찬,율스키친X여수 35년 전통 동치미 5kg/겨울별미특가
"29,900원",0,식품,"29,900원",57,김치/반찬,(예약발송) 배추농가가 직접절인 청자골 절임배추20kg
"58,400원",18,식품,"58,400원",58,김치/반찬,팔공 명품김치 10kg 100%국산농산물사용 / 팔공산김치
"27,430원",1,식품,"27,430원",59,김치/반찬,(국산) 마녀 총각김치5kg
"27,800원",0,식품,"27,800원",60,김치/반찬,[팜스토리]팽현숙 최양락의 맛있는 옛날 총각김치 5kg
"1,460원",2,식품,"1,460원",61,김치/반찬,CJ)양념이잘배는찌개두부380G
"49,900원",0,식품,"49,900원",62,김치/반찬,[도미솔][김장김치]도미솔 김장포기김치 13kg
"33,650원",3,식품,"33,650원",63,김치/반찬,반기수라 양희경 서울식 포기김치 10kg
"1,300원",0,식품,"1,300원",64,김치/반찬,[소가]풀무원 소가 부드러운 찌개두부 300g
"19,710원",0,식품,"19,710원",65,김치/반찬,[쪽빛누리]알타리 김치 총각김치 5kg HACCP 우리 농산물100% 특가
"49,900원",0,식품,"49,900원",66,김치/반찬,[도미솔][김장김치]도미솔3종김치13kg
"32,900원",0,식품,"32,900원",67,김치/반찬,모든반찬 간장게장 모든장 2.3kg -암꽃게 국산돌게
"32,740원",0,식품,"32,740원",68,김치/반찬,조은해남 절임배추 20kg
"44,800원",0,식품,"44,800원",69,김치/반찬,간장꽃게장/양념꽃게장/돌게장/간장게장/반찬/여수
"39,900원",0,식품,"39,900원",70,김치/반찬,[풀무원](현대Hmall)[풀무원]사계절 아삭 포기김치 10kg
"24,300원",0,여행,"24,300원",1,G9 해외패키지,호이안 Cham섬 (참섬) 스노클링 데이투어(호이안or다낭출발)
"34,100원",0,여행,"34,100원",2,G9 해외패키지,|카드할인5%|영국 런던아이 관람차[일반입장권]
"9,999,990원",0,여행,"9,999,990원",3,G9 해외패키지,국내 실시간 항공권 - 선민항공
"26,030원",0,여행,"26,030원",4,G9 해외패키지,|카드할인5%|싱가포르 나이트 사파리 N 트램
"43,800원",0,여행,"43,800원",5,G9 해외패키지,|카드할인5%|영국 런던아이 입장권[Fast입장권]
"13,000원",0,여행,"13,000원",6,G9 해외패키지,필리핀유심 말톡 보라카이 공항택배무료 무료로밍통화
"10,100원",0,여행,"10,100원",7,G9 해외패키지,|카드할인5%|방콕 데이터 무제한 유심(7일/15일/30일수완나품 픽업)
"27,200원",0,여행,"27,200원",8,G9 해외패키지,|카드할인5%|방콕 믹소 바이 소피텔 소 애프터눈티 세트
"35,900원",0,여행,"35,900원",9,G9 해외패키지,|카드할인5%|싱가포르 창이공항 SATS라운지 3시간 이용권
"14,400원",0,여행,"14,400원",10,G9 해외패키지,|카드할인5%|마리나 베이 샌즈 샌즈 스카이파크 전망대 입장권
"47,000원",0,여행,"47,000원",11,G9 해외패키지,파타야 산호섬(꼬란섬) 해양스포츠
"47,300원",0,여행,"47,300원",12,G9 해외패키지,베트남 하롱베이 디럭스 크루즈
"16,000원",0,여행,"16,000원",13,G9 해외패키지,|카드할인5%|싱가포르 리버 크루즈 By WaterB
"38,500원",0,여행,"38,500원",14,G9 해외패키지,호치민 스트리트 나이트 푸드 투어(조인투어)
"106,300원",0,여행,"106,300원",15,G9 해외패키지,|카드할인5%|방콕 암파와 수상시장 단독투어[금 토 일 출발]
"21,900원",0,여행,"21,900원",16,G9 해외패키지,|카드할인5%|파리 오르세 미술관 입장권 (E티켓)
"26,400원",0,여행,"26,400원",17,G9 해외패키지,파리 루브르 박물관 입장권 (E티켓/Fast)
"10,300원",0,여행,"10,300원",18,G9 해외패키지,|카드할인5%|파리 바토무슈 유람선 승선권 (E티켓)(센느강 유람선)
"15,000원",0,여행,"15,000원",19,G9 해외패키지,개선문 루프탑 입장권(Fast)
"15,500원",59,여행,"15,500원",1,여행소품,와이파이도시락 국내데이터 15GB / NO약정 기간연장가능 30일렌탈 / 포켓와이파이 에그대여 무선인터넷
"33,000원",15,여행,"33,000원",2,여행소품,와이파이도시락 국내데이터 30일동안 매일 3GB(총90GB) / NO약정 기간연장가능 30일렌탈
"24,000원",36,여행,"24,000원",3,여행소품,와이파이도시락 국내데이터 30GB / NO약정 기간연장가능 30일렌탈 / 포켓와이파이 에그대여 무선인터넷
"499,900원",0,여행,"499,900원",4,여행소품,[삼성전자][SKT 기기변경] 갤럭시 S20 FE 5G / 선택약정25% / 현금완납
"29,800원",0,여행,"29,800원",5,여행소품,[선라인]썬라인 이소 스페셜 플로팅 샤인 150M 바다원줄 라인
"7,900원",1,여행,"7,900원",6,여행소품,멀티 변환플러그(돼지코_국내용_고용량) 다이슨_샤오미
"21,000원",47,여행,"21,000원",7,여행소품,와이파이도시락 국내데이터 30일동안 매일 1GB(총30GB) / NO약정 기간연장가능 30일렌탈
"16,500원",0,여행,"16,500원",8,여행소품,럭키달러북 : 진짜달러 신권지폐 1달러10장 해외여행시 소액지폐지갑기업체홍보및이벤트행사 색상 랜덤
"131,200원",0,여행,"131,200원",9,여행소품,천장선풍기 대형 실링팬-화이트-48인치+스위치+리모컨
"54,000원",0,여행,"54,000원",10,여행소품,와이파이도시락 국내데이터 120GB / NO약정 기간연장가능 30일렌탈 / 포켓와이파이 에그대여 무선인터넷
300원,0,여행,300원,11,여행소품,칫솔케이스 휴대용 여행용 칫솔통 보관 치약 양치컵
"53,000원",0,여행,"53,000원",12,여행소품,와이파이도시락 국내데이터 30일동안 매일 10GB(총300GB) / NO약정 기간연장가능 30일렌탈
"999,000원",0,여행,"999,000원",1,해외여행,금빛물결찬란한환상의터키와화려한두바이의만남10일EY
"126,700원",0,여행,"126,700원",2,해외여행,[상해(상하이)호텔]그랜드 센트럴 호텔(Grand Central Hotel<上海大酒店>)
"30,920원",0,여행,"30,920원",3,해외여행,[라스베가스(NV) 호텔]룩소 호텔 앤 카지노(Luxor Hotel & Casino)
"449,000원",0,여행,"449,000원",4,해외여행,노옵션/노쇼핑/노팁/비자비포함청도3일맥주박물관/5.4광장/소어산/찌모루시장/쉐라톤호텔
"1,990,000원",0,여행,"1,990,000원",5,해외여행,너랑나랑그리스랑터키랑9일중간항공2회/전일정특급호텔
"1,690,000원",0,여행,"1,690,000원",6,해외여행,루브르박물관+파리2DAY+쾰른 관광  베네룩스+프랑스+독일7일KE
"247,200원",0,여행,"247,200원",7,해외여행,[세부호텔]크림슨 리조트 & 스파 막탄(Crimson Resort & Spa Mactan)
"246,850원",0,여행,"246,850원",8,해외여행,|카드할인 10프로|[발리호텔]알릴라 스미냑(Alila Seminyak)
"1,590,000원",0,여행,"1,590,000원",9,해외여행,프랑스를품은동유럽발칸7국12일스트라스부르/콜마르/작센스위스/드레스덴/두브로브니크
